rep_id,doctor_id,doctor_name,specialty,visit_date,drug_detailed,follow_up,prescription_generated
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-01,Diabetrol,False,True
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0063,Aditya Contractor,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-01,Diabetrol,False,False
REP048,DOC0027,Omisha Dhar,Endocrinologist,2024-01,Diabetrol,False,True
REP048,DOC0074,Anirudh Aurora,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0114,Gaurika Dutt,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0155,Benjamin Verma,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0079,Reyansh Bhatia,Endocrinologist,2024-01,Diabetrol,False,False
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0144,Chakrika Kapur,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-01,Diabetrol,False,False
REP048,DOC0098,Gabriel Mannan,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-01,Diabetrol,False,False
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0072,Nirja Sarkar,Endocrinologist,2024-01,Diabetrol,True,True
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-01,Diabetrol,False,False
REP048,DOC0108,Maanav Dhar,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0126,Advay Pai,Endocrinologist,2024-01,Diabetrol,True,False
REP048,DOC0045,Radha Kala,Endocrinologist,2024-01,Diabetrol,False,True
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-01,Diabetrol,False,True
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-01,Diabetrol,False,True
REP048,DOC0119,Bimala Arora,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0008,Reyansh Korpal,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0126,Advay Pai,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0184,Vinaya Pradhan,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0144,Chakrika Kapur,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0000,Omya Vora,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0001,Pahal Chowdhury,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0125,Pavani Jaggi,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0098,Gabriel Mannan,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0027,Omisha Dhar,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0019,Qadim Ghosh,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0063,Aditya Contractor,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0108,Maanav Dhar,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0114,Gaurika Dutt,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0164,Qabil Verma,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0177,William Bahri,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0074,Anirudh Aurora,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0072,Nirja Sarkar,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0110,Kiaan Rege,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0155,Benjamin Verma,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0045,Radha Kala,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0181,Watika Dey,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0079,Reyansh Bhatia,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0030,Victor Koshy,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0144,Chakrika Kapur,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0114,Gaurika Dutt,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0001,Pahal Chowdhury,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0126,Advay Pai,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0045,Radha Kala,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0027,Omisha Dhar,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0110,Kiaan Rege,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0181,Watika Dey,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0008,Reyansh Korpal,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0155,Benjamin Verma,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0177,William Bahri,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0079,Reyansh Bhatia,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0184,Vinaya Pradhan,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0030,Victor Koshy,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0108,Maanav Dhar,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-03,Diabetrol,True,False
REP048,DOC0125,Pavani Jaggi,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0000,Omya Vora,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0164,Qabil Verma,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0072,Nirja Sarkar,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0098,Gabriel Mannan,Endocrinologist,2024-03,Diabetrol,False,False
REP048,DOC0063,Aditya Contractor,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0074,Anirudh Aurora,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-03,Diabetrol,False,True
REP048,DOC0019,Qadim Ghosh,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0119,Bimala Arora,Endocrinologist,2024-03,Diabetrol,True,True
REP048,DOC0110,Kiaan Rege,Endocrinologist,2024-04,Diabetrol,True,False
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0119,Bimala Arora,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0008,Reyansh Korpal,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-04,Diabetrol,False,False
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-04,Diabetrol,True,True
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-04,Diabetrol,True,True
REP048,DOC0126,Advay Pai,Endocrinologist,2024-04,Diabetrol,True,True
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-04,Diabetrol,False,False
REP048,DOC0181,Watika Dey,Endocrinologist,2024-04,Diabetrol,False,False
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-04,Diabetrol,True,False
REP048,DOC0184,Vinaya Pradhan,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-04,Diabetrol,True,True
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-04,Diabetrol,True,False
REP048,DOC0114,Gaurika Dutt,Endocrinologist,2024-04,Diabetrol,True,True
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-04,Diabetrol,False,False
REP048,DOC0144,Chakrika Kapur,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-04,Diabetrol,True,False
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-04,Diabetrol,True,False
REP048,DOC0125,Pavani Jaggi,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0030,Victor Koshy,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-04,Diabetrol,False,True
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-04,Diabetrol,True,False
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-04,Diabetrol,True,True
REP048,DOC0079,Reyansh Bhatia,Endocrinologist,2024-04,Diabetrol,True,False
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-05,Diabetrol,False,False
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-05,Diabetrol,False,True
REP048,DOC0001,Pahal Chowdhury,Endocrinologist,2024-05,Diabetrol,True,True
REP048,DOC0027,Omisha Dhar,Endocrinologist,2024-05,Diabetrol,True,False
REP048,DOC0045,Radha Kala,Endocrinologist,2024-05,Diabetrol,True,True
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-05,Diabetrol,True,False
REP048,DOC0119,Bimala Arora,Endocrinologist,2024-05,Diabetrol,False,False
REP048,DOC0164,Qabil Verma,Endocrinologist,2024-05,Diabetrol,False,False
REP048,DOC0098,Gabriel Mannan,Endocrinologist,2024-05,Diabetrol,False,False
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-05,Diabetrol,False,False
REP048,DOC0063,Aditya Contractor,Endocrinologist,2024-05,Diabetrol,True,False
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-05,Diabetrol,True,True
REP048,DOC0184,Vinaya Pradhan,Endocrinologist,2024-05,Diabetrol,True,True
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-05,Diabetrol,False,True
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-05,Diabetrol,False,False
REP048,DOC0019,Qadim Ghosh,Endocrinologist,2024-06,Diabetrol,True,True
REP048,DOC0177,William Bahri,Endocrinologist,2024-06,Diabetrol,False,False
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-06,Diabetrol,False,True
REP048,DOC0181,Watika Dey,Endocrinologist,2024-06,Diabetrol,False,True
REP048,DOC0000,Omya Vora,Endocrinologist,2024-06,Diabetrol,True,True
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0125,Pavani Jaggi,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-06,Diabetrol,False,False
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-06,Diabetrol,False,False
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-06,Diabetrol,True,True
REP048,DOC0110,Kiaan Rege,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0030,Victor Koshy,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-06,Diabetrol,True,True
REP048,DOC0074,Anirudh Aurora,Endocrinologist,2024-06,Diabetrol,True,True
REP048,DOC0072,Nirja Sarkar,Endocrinologist,2024-06,Diabetrol,True,True
REP048,DOC0001,Pahal Chowdhury,Endocrinologist,2024-06,Diabetrol,False,True
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-06,Diabetrol,False,True
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-06,Diabetrol,False,False
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-06,Diabetrol,False,True
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-06,Diabetrol,False,False
REP048,DOC0119,Bimala Arora,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0126,Advay Pai,Endocrinologist,2024-06,Diabetrol,False,False
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0155,Benjamin Verma,Endocrinologist,2024-06,Diabetrol,False,False
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-06,Diabetrol,True,False
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-06,Diabetrol,True,True
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0098,Gabriel Mannan,Endocrinologist,2024-07,Diabetrol,True,True
REP048,DOC0164,Qabil Verma,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0008,Reyansh Korpal,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-07,Diabetrol,True,True
REP048,DOC0045,Radha Kala,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0072,Nirja Sarkar,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0063,Aditya Contractor,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0001,Pahal Chowdhury,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0181,Watika Dey,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0108,Maanav Dhar,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0110,Kiaan Rege,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0184,Vinaya Pradhan,Endocrinologist,2024-07,Diabetrol,True,True
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0155,Benjamin Verma,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0126,Advay Pai,Endocrinologist,2024-07,Diabetrol,False,True
REP048,DOC0027,Omisha Dhar,Endocrinologist,2024-07,Diabetrol,True,False
REP048,DOC0019,Qadim Ghosh,Endocrinologist,2024-07,Diabetrol,False,False
REP048,DOC0000,Omya Vora,Endocrinologist,2024-08,Diabetrol,False,False
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-08,Diabetrol,False,True
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-08,Diabetrol,False,False
REP048,DOC0164,Qabil Verma,Endocrinologist,2024-08,Diabetrol,True,True
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-08,Diabetrol,True,False
REP048,DOC0125,Pavani Jaggi,Endocrinologist,2024-08,Diabetrol,False,True
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-08,Diabetrol,False,True
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-08,Diabetrol,True,False
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-08,Diabetrol,False,False
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-08,Diabetrol,False,False
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-08,Diabetrol,True,True
REP048,DOC0079,Reyansh Bhatia,Endocrinologist,2024-08,Diabetrol,False,False
REP048,DOC0074,Anirudh Aurora,Endocrinologist,2024-08,Diabetrol,True,True
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-08,Diabetrol,True,True
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-08,Diabetrol,True,False
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-08,Diabetrol,True,False
REP048,DOC0019,Qadim Ghosh,Endocrinologist,2024-08,Diabetrol,True,False
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-08,Diabetrol,False,True
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-08,Diabetrol,True,True
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-08,Diabetrol,False,False
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0108,Maanav Dhar,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0045,Radha Kala,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0001,Pahal Chowdhury,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0177,William Bahri,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0114,Gaurika Dutt,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0030,Victor Koshy,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0079,Reyansh Bhatia,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0126,Advay Pai,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0155,Benjamin Verma,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0164,Qabil Verma,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0098,Gabriel Mannan,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-09,Diabetrol,True,True
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0110,Kiaan Rege,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0000,Omya Vora,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0181,Watika Dey,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0027,Omisha Dhar,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0074,Anirudh Aurora,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0063,Aditya Contractor,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0072,Nirja Sarkar,Endocrinologist,2024-09,Diabetrol,False,False
REP048,DOC0144,Chakrika Kapur,Endocrinologist,2024-09,Diabetrol,False,True
REP048,DOC0019,Qadim Ghosh,Endocrinologist,2024-09,Diabetrol,True,False
REP048,DOC0045,Radha Kala,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0184,Vinaya Pradhan,Endocrinologist,2024-10,Diabetrol,True,False
REP048,DOC0110,Kiaan Rege,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0027,Omisha Dhar,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0085,Xiti Khanna,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0125,Pavani Jaggi,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0070,Chatresh Lad,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0001,Pahal Chowdhury,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0119,Bimala Arora,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0181,Watika Dey,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0164,Qabil Verma,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0044,Nicholas Dhar,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0072,Nirja Sarkar,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0108,Maanav Dhar,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0101,Hredhaan Mani,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0114,Gaurika Dutt,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0013,Gaurangi Sangha,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0155,Benjamin Verma,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0197,Faraj Sachdev,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0000,Omya Vora,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0008,Reyansh Korpal,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0063,Aditya Contractor,Endocrinologist,2024-10,Diabetrol,True,False
REP048,DOC0126,Advay Pai,Endocrinologist,2024-10,Diabetrol,True,False
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-10,Diabetrol,True,False
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0074,Anirudh Aurora,Endocrinologist,2024-10,Diabetrol,True,False
REP048,DOC0177,William Bahri,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0124,Ikshita Wadhwa,Endocrinologist,2024-10,Diabetrol,True,False
REP048,DOC0002,Suhani Nath,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0144,Chakrika Kapur,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0030,Victor Koshy,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0192,Bhavini Sabharwal,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0019,Qadim Ghosh,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0079,Reyansh Bhatia,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0096,Karan Ganesan,Endocrinologist,2024-10,Diabetrol,False,False
REP048,DOC0118,Jagvi Borde,Endocrinologist,2024-10,Diabetrol,True,False
REP048,DOC0039,Qasim Raghavan,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0098,Gabriel Mannan,Endocrinologist,2024-10,Diabetrol,True,True
REP048,DOC0199,Neel Sodhi,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0111,Vrinda Khanna,Endocrinologist,2024-10,Diabetrol,False,True
REP048,DOC0165,Anya Sharaf,Endocrinologist,2024-11,Diabetrol,False,False
REP048,DOC0114,Gaurika Dutt,Endocrinologist,2024-11,Diabetrol,True,False
REP048,DOC0150,Jai Contractor,Endocrinologist,2024-11,Diabetrol,False,True
REP048,DOC0047,Mitali Dube,Endocrinologist,2024-11,Diabetrol,False,False
REP048,DOC0092,Onveer Suresh,Endocrinologist,2024-11,Diabetrol,True,True
REP048,DOC0060,Anamika Bhat,Endocrinologist,2024-11,Diabetrol,True,True
